id,tweet_text,emoji,singers
830208429717352448,scus uscir sab ser ved cant ,,['__EMOT_POS'],clementino
830208432141643776,festival promuov bernabe bocc ban ron festival ,,[],bernabei
830208432141643776,festival promuov bernabe bocc ban ron festival ,,[],ron
830208433370566660,sappil applaus ,,[],bernabei
830208434448523270,scus uscir sab ser ved cant ,,['__EMOT_POS'],bravi
830208434448523270,scus uscir sab ser ved cant ,,['__EMOT_POS'],clementino
830208439825625089,scus uscir sab ser ved cant ,,['__EMOT_POS'],bravi
830208439825625089,scus uscir sab ser ved cant ,,['__EMOT_POS'],clementino
830208441587232768,singhiozz orgogl cazz ,,[],bernabei
830208444225486848,vol final ,,[],comello
830208452949598208,scus uscir sab ser ved cant ,,['__EMOT_POS'],bravi
830208452949598208,scus uscir sab ser ved cant ,,['__EMOT_POS'],clementino
830208457001279488,scus uscir sab ser ved cant ,,['__EMOT_POS'],bravi
830208457001279488,scus uscir sab ser ved cant ,,['__EMOT_POS'],clementino
830208461984104449,gabban pens davver vinc ,,[],gabbani
830208474738987008,scus uscir sab ser ved cant ,,['__EMOT_POS'],bravi
830208474738987008,scus uscir sab ser ved cant ,,['__EMOT_POS'],clementino
830208479499546628,peggior que zarrill ,,[],zarrillo
830208484079783936,finale doman spacc all'ariston ,,[],bravi
830208485304500224,felicissim risult doman ,,['__EMOT_POS'],bernabei
830208492455731201,bernabe ron insult music italian preg fat qualcosa ,,['__EMOT_NEG'],bernabei
830208492455731201,bernabe ron insult music italian preg fat qualcosa ,,['__EMOT_NEG'],ron
830208494787780609,l'elimin gig d'aless ban gioc bel shar doman ser ,,[],d'alessio
830208495928668160,scus uscir sab ser ved cant ,,['__EMOT_POS'],bravi
830208495928668160,scus uscir sab ser ved cant ,,['__EMOT_POS'],clementino
830208502673063936,final imbarazz ,,[],comello
830208506733195264,canzon giusy ferrer sottovalut que presunt giovan canzon ritr ,,[],ferreri
830208509098749953,giusy ferrer ron ban gig d'aless elimin ,,[],d'alessio
830208514068987904,lodov aless bernabe gar ,,[],bernabei
830208519873896448,scus uscir sab ser ved cant ,,['__EMOT_POS'],bravi
830208519873896448,scus uscir sab ser ved cant ,,['__EMOT_POS'],clementino
830208523199979520,pot ritorn brivid mag ,,['__EMOT_POS'],turci
830208533014650884,l'elimin assolut inammiss ,,[],ron
830208536185544707,scus uscir sab ser ved cant ,,['__EMOT_POS'],bravi
830208536185544707,scus uscir sab ser ved cant ,,['__EMOT_POS'],clementino
830208540501491712,vola altissim proud proud proud ,,['__EMOT_POS'],bravi
830208543806595074,orrend ved final gentagl vergogn ,,[],ferreri
830208550102245376,gig d'aless alban elimin dispiac ,,[],d'alessio
830208552157450240,ron bernabe bimb mink ,,[],ron
830208552157450240,ron bernabe bimb mink ,,[],bernabei
830208559602364417,spacc vogl fier ,,"['__EMOT_POS', '__EMOT_NEUT']",bernabei
830208561728860160,ron bernabe c'e sfugg ,,[],ron
830208561728860160,ron bernabe c'e sfugg ,,[],bernabei
830208562613858304,scus uscir sab ser ved cant ,,['__EMOT_POS'],bravi
830208562613858304,scus uscir sab ser ved cant ,,['__EMOT_POS'],clementino
830208565419851776,ricord music gioios scem ,,[],gabbani
830208568423043073,daj andiam final ,,['__EMOT_POS'],bravi
830208570591440898,scus uscir sab ser ved cant ,,['__EMOT_POS'],bravi
830208570591440898,scus uscir sab ser ved cant ,,['__EMOT_POS'],clementino
830208578191577089,bernabe final legger inquiet ,,[],bernabei
830208580376723456,comell ron bernabe ron ,,[],comello
830208580376723456,comell ron bernabe ron ,,[],ron
830208580376723456,comell ron bernabe ron ,,[],bernabei
830208583526707200,immens fier lod mer ,,[],comello
830208598508658689,"bernabe compagn class stud mai,c matur esce ",,[],bernabei
830208603176988672,evident l'elimin gig d'aless canzon bell ver meurrd ,,['__EMOT_NEG'],d'alessio
830208612475797505,fabriz mor ,,[],moro
830208618297491461,lel cant amor fin elod cant amor fin realt ,,[],elodie
830208624790216706,ver aless bernabe prossim protagon strad miracol ,,[],bernabei
830208627906641920,scus uscir sab ser ved cant ,,['__EMOT_POS'],bravi
830208627906641920,scus uscir sab ser ved cant ,,['__EMOT_POS'],clementino
830208637125668864,fandom ,,[],comello
830208643576500224,doman vogl ,,['__EMOT_POS'],chiara
830208647112355846,final ,,['__EMOT_POS'],bernabei
830208648710332416,sappil applaus ,,[],bernabei
830208652514643971,grazie mess ,,['__EMOT_POS'],comello
830208657300258817,mand gabban all'eurovision vinc ,,[],gabbani
830208659993067520,elimin ridicol d'aless ban ,,[],d'alessio
830208666523561985,grazie mess ,,['__EMOT_POS'],comello
830208669748961280,bernabe vot ,,[],bernabei
830208671246327810,scus uscir sab ser ved cant ,,['__EMOT_POS'],bravi
830208671246327810,scus uscir sab ser ved cant ,,['__EMOT_POS'],clementino
830208686551334912,scus uscir sab ser ved cant ,,['__EMOT_POS'],bravi
830208686551334912,scus uscir sab ser ved cant ,,['__EMOT_POS'],clementino
830208688359141379,elimin vergognat ,,[],ferreri
830208693807566848,vabb ban aless bernabe ,,[],bernabei
830208702233837568,sacrif vittor camb passagg quart champions ,,[],d'alessio
830208706650456064,elod bellissim voc timbr moment ricord martin ,,[],elodie
830208716058271744,gig d'aless elimin ragazz sanrem pul ,,[],d'alessio
830208720734924801,giusy ferrer final vergogn cazz ,,[],ferreri
830208728716681217,final imbarazz ,,[],comello
830208738422292481,l'elimin gig d'aless emozion ,,[],d'alessio
830208739672281118,felic criticon ,,['__EMOT_POS'],bernabei
830208749319155713,giusy ferrer final vergogn cazz ,,[],ferreri
830208756625571841,elimin total inaspett par ,,[],bravi
830208769707610113,mer artist sper torn ,,[],ferreri
830208777857204224,scus uscir sab ser ved cant ,,['__EMOT_POS'],bravi
830208777857204224,scus uscir sab ser ved cant ,,['__EMOT_POS'],clementino
830208785188782080,prim parol giusy ferrer l'esibizion .eur ,,[],ferreri
830208795137679360,scus altern ban ron clementin lel teng strett med ,,[],ron
830208795137679360,scus altern ban ron clementin lel teng strett med ,,[],clementino
830208797557796864,schiaff sud chiusur cass mezzogiorn ,,[],d'alessio
830208802918117378,voc spacc ,,[],sylvestre
830208807980646400,pot elimin pot andar dorm ,,[],d'alessio
830208810555936771,grazie mess ,,['__EMOT_POS'],comello
830208812858691584,fandom ,,[],comello
830208815543025664,elimin ban ron lasc schifezz comell bernabe davver parol merd ,,[],ron
830208815543025664,elimin ban ron lasc schifezz comell bernabe davver parol merd ,,[],comello
830208819607302148,dir impopol gig d'aless merit l'elimin ,,[],d'alessio
830208825642860545,gig d'aless elimin valer marin ,,[],d'alessio
830208832395685888,comell final ,,[],comello
830208853056880640,signif bernabe atze clementin comell final stic mec ,,[],comello
830208870203142144,bernabe comell final ser ,,[],bernabei
830208870203142144,bernabe comell final ser ,,[],comello
830208882131746816,grazie mess ,,['__EMOT_POS'],comello
830208886804271104,final imbarazz ,,[],comello
830208894911799296,vint ,,['__EMOT_POS'],bravi
830208903644377088,mer artist sper torn ,,[],ferreri
830208909017235465,l'unic giusy ferrer vedr pezz rad andra rest giust ,,[],ferreri
830208915921055745,ermal metal francesc gabban fabriz mor final cred ,,[],gabbani
830208915921055745,ermal metal francesc gabban fabriz mor final cred ,,[],moro
830208919167500289,bernabe mandatel sent parl ,,[],bernabei
830208922078343168,final doman romp l'internet ,,[],bravi
830208924460675072,merd giur qual uffic stamp fat schif ,,[],d'alessio
830208942462623744,comell final parol ,,[],comello
830208958354825220,poss credere cos ,,['__EMOT_POS'],comello
830208967167049729,daj andiam final ,,['__EMOT_POS'],bravi
830208970287636480,stavolt giur piang ,,[],bravi
830208981809430528,giusy ferrer final vergogn cazz ,,[],ferreri
830208989694685186,unic not ston l'elimin giusy ferrer dov qualcun'altr rest ,,[],ferreri
830209001795227648,dispiac mit pass inosserv ,,[],d'alessio
830209009269489664,vola altissim proud proud proud ,,['__EMOT_POS'],bravi
830209016328548353,sacrif vittor camb passagg quart champions ,,[],d'alessio
830209018866053120,mannoi tailleur tagl super eleg fashion blogger enni mut ,,[],mannoia
830209029121122304,doman l'ultim ser final daj fort ,,"['__EMOT_POS', '__EMOT_NEUT']",bravi
830209037119651840,sent bernabe chiar brav mah ,,['__EMOT_NEG'],bernabei
830209037119651840,sent bernabe chiar brav mah ,,['__EMOT_NEG'],chiara
830209037119651840,sent bernabe chiar brav mah ,,['__EMOT_NEG'],bravi
830209043943845888,scus uscir sab ser ved cant ,,['__EMOT_POS'],bravi
830209043943845888,scus uscir sab ser ved cant ,,['__EMOT_POS'],clementino
830209062826545152,bernabe dev chiar sold ringraz followers ,,[],bernabei
830209066119073793,scus uscir sab ser ved cant ,,['__EMOT_POS'],bravi
830209066119073793,scus uscir sab ser ved cant ,,['__EMOT_POS'],clementino
830209072666382336,orgogl prefer ,,[],meta
830209072666382336,orgogl prefer ,,[],bravi
830209072666382336,orgogl prefer ,,[],moro
830209079448629248,scus uscir sab ser ved cant ,,['__EMOT_POS'],bravi
830209079448629248,scus uscir sab ser ved cant ,,['__EMOT_POS'],clementino
830209100910833666,doman far vol alto ,,['__EMOT_POS'],turci
830209136482738176,alban d'aless cred elimin personagg canzon scars toller ,,[],d'alessio
830209149946445824,espert music trist l'usc alban ron sincer music ,,[],ron
830209165880651777,wow d'accord elimin vol bernabe vabb ,,[],bernabei
830209178060910592,lasc ,,[],ron
830209178060910592,lasc ,,[],ferreri
830209178060910592,lasc ,,[],d'alessio
830209183152799745,final imbarazz ,,[],comello
830209191130365955,sii michel brav final squdra fantast ,,['__EMOT_POS'],bravi
830209194976501760,vergogn bernabe final ron giur grr ,,[],bernabei
830209194976501760,vergogn bernabe final ron giur grr ,,[],ron
830209215486689280,scus uscir sab ser ved cant ,,['__EMOT_POS'],bravi
830209215486689280,scus uscir sab ser ved cant ,,['__EMOT_POS'],clementino
830209228514156545,vad vogl scimm all'eurovision ,,[],gabbani
830209234889560064,lasc ,,[],ron
830209234889560064,lasc ,,[],ferreri
830209234889560064,lasc ,,[],d'alessio
830209245429821440,cap giusy ferrer elimin ,,[],ferreri
830209247682125828,comell bernabe samuel ,,[],samuel
830209267500216320,cerc cap pass bernabe comell ,,[],bernabei
830209274227875840,l'elimin gig d'aless pales tentat destabilizz napol ,,[],d'alessio
830209276568289281,sappil applaus ,,[],bernabei
830209288580845568,pod staser ,,[],mannoia
830209288580845568,pod staser ,,[],gabbani
830209288580845568,pod staser ,,[],moro
830209292502458369,ban gig d'aless ron giusy l'ultim sent rad compratev bon ,,['__EMOT_POS'],ron
830209302707240962,buonanott fier orgogl lod onor condivid ,,['__EMOT_POS'],comello
830209318989524992,gig d'aless elimin all'ariston ,,[],d'alessio
830209325507477505,sii lodov final ,,[],comello
830209329630412800,schiaff sud chiusur cass mezzogiorn ,,[],d'alessio
830209331815661568,dispiac mit pass inosserv ,,[],d'alessio
830209353600888832,comell big inspieg comell final ,,[],comello
830209361544871936,vest bell cald l'esibizion palc dell'ariston ,,[],elodie
830209378615750657,lasc ,,[],ron
830209378615750657,lasc ,,[],ferreri
830209378615750657,lasc ,,[],d'alessio
830209390821117952,atze bernabe gar com sapre ,,[],atzei
830209390821117952,atze bernabe gar com sapre ,,[],bernabei
830209399994081281,final imbarazz ,,[],comello
830209411377483777,comell bernabe final gig ron boh ,,[],d'alessio
830209411377483777,comell bernabe final gig ron boh ,,[],comello
830209411377483777,comell bernabe final gig ron boh ,,[],bernabei
830209411377483777,comell bernabe final gig ron boh ,,[],ron
830209415584346112,grazie mess ,,['__EMOT_POS'],comello
830209454255833092,grazie mess ,,['__EMOT_POS'],comello
830209458412351488,tif mannoi vogl assolut gabban all'eurovision ,,[],mannoia
830209458412351488,tif mannoi vogl assolut gabban all'eurovision ,,[],gabbani
830209467853709313,alban gig d'aless ron scopert dell'elimin ,,[],d'alessio
830209467853709313,alban gig d'aless ron scopert dell'elimin ,,[],ron
830209471129452545,emozion cant lacrim ,,[],moro
830209485599817728,schiaff sud chiusur cass mezzogiorn ,,[],d'alessio
830209495359959040,lasc ,,[],ron
830209495359959040,lasc ,,[],ferreri
830209495359959040,lasc ,,[],d'alessio
830209502460928002,punt salg quotazion paol turc ,,[],turci
830209514712469504,gig d'aless elimin boat pubblic ricord gol gross italia-german ,,[],d'alessio
830209518504140801,lasc ,,[],ron
830209518504140801,lasc ,,[],ferreri
830209518504140801,lasc ,,[],d'alessio
830209522933305344,dispiac mit pass inosserv ,,[],d'alessio
830209529849794560,"bernabe compagn class stud mai,c matur esce ",,[],bernabei
830209540859817988,felic ,,['__EMOT_POS'],bernabei
830209549328056320,esatt lodov felic ,,['__EMOT_POS'],comello
830209554398998528,gig d'aless elimin valer marin ,,[],d'alessio
830209561785151489,scus uscir sab ser ved cant ,,['__EMOT_POS'],bravi
830209561785151489,scus uscir sab ser ved cant ,,['__EMOT_POS'],clementino
830209570945564672,repubblicait alelavital elimin ,,[],d'alessio
830209577366982657,mer artist sper torn ,,[],ferreri
830209584732192769,dispiac sincer gig canzon bellissim sincer bernabe bianc cazz ,,[],bernabei
830209604772646912,giornal brav parl pass canzon sens logic bernabe comell ,,[],bravi
830209604772646912,giornal brav parl pass canzon sens logic bernabe comell ,,[],bernabei
830209604772646912,giornal brav parl pass canzon sens logic bernabe comell ,,[],comello
830209616415948800,all'eurovision spacc ,,[],gabbani
830209620199215104,ver parol l'elimin alban final gabban clementin ,,[],gabbani
830209620199215104,ver parol l'elimin alban final gabban clementin ,,[],clementino
830209651828461568,vol final bomber sal l'ignor quest'or ,,[],bravi
830209663425712133,elimin perfett bernabe atze clementin comell merit final ,,['__EMOT_POS'],clementino
830209663425712133,elimin perfett bernabe atze clementin comell merit final ,,['__EMOT_POS'],comello
830209680110710785,final imbarazz ,,[],comello
830209685286424580,final imbarazz ,,[],comello
830209706538975232,felic ,,['__EMOT_POS'],bernabei
830209736490487808,vest bell cald l'esibizion palc dell'ariston ,,[],elodie
830209740944846848,tropp pregiudiz canzon gig d'aless merit almen final ,,[],d'alessio
830209746988826624,bernabe final ron scherz ,,[],bernabei
830209746988826624,bernabe final ron scherz ,,[],ron
830209753146064897,ten gig d'aless l'elimin bernabe comell ,,[],d'alessio
830209753146064897,ten gig d'aless l'elimin bernabe comell ,,[],bernabei
830209753146064897,ten gig d'aless l'elimin bernabe comell ,,[],comello
830209766576312320,merit guadagn cent vot comell ,,[],comello
830209773425541120,fabriz mor final poss andar dorm pac punt pod ,,['__EMOT_POS'],moro
830209777976430593,daj andiam final ,,['__EMOT_POS'],bravi
830209801661644800,doman clementin atze comell fin prim ,,[],atzei
830209801661644800,doman clementin atze comell fin prim ,,[],comello
830209812449353728,alban ron pension ved numer sbagl televot ,,[],ron
830209816958222336,pod ermal met fabriz mor ,,[],meta
830209816958222336,pod ermal met fabriz mor ,,[],moro
830209834226184192,gig d'aless elimin ragazz sanrem pul ,,[],d'alessio
830209848117776388,sti quart d'aless ,,[],d'alessio
830209859773673472,ermal mor gabban final ,,[],moro
830209859773673472,ermal mor gabban final ,,[],gabbani
830209873426120706,interromp tradizion sanremes port canzon bell sdolcin ,,[],gabbani
830209887669993473,"cover ieri,gig d'aless merit uscir arrest ",,[],d'alessio
830209895622377472,ermal mor gabban final ,,[],moro
830209895622377472,ermal mor gabban final ,,[],gabbani
830209901142093825,sal cuor gol amor felic ,,['__EMOT_POS'],comello
830209914375118848,poss docc ,,[],bravi
830209917902606336,alessio bernabe final scandal ,,[],bernabei
830209929592070144,clementin liv strad sanrem ,,['__EMOT_POS'],clementino
830209944280584193,vogl nom vot bernabe scrivan entro ,,[],bernabei
830209950496485376,sent fabriz mor top immediat ,,[],moro
830209964069232640,comell final ,,[],comello
830209973598711808,discuss pubblic femminil uomin par ,,[],bravi
830209979655266305,esclus elod serg sylvestr port rob anonim bah ,,[],elodie
830209979655266305,esclus elod serg sylvestr port rob anonim bah ,,[],sylvestre
830209992091369472,guard posit almen vint ,,['__EMOT_POS'],d'alessio
830209999783727104,fuck spaccher stim affett https://t ,,['__EMOT_POS'],ferreri
830210017026592768,lasc ,,[],ron
830210017026592768,lasc ,,[],ferreri
830210017026592768,lasc ,,[],d'alessio
830210028896473089,canzon stup ,,[],sylvestre
830210041189916673,aless final ,,['__EMOT_POS'],bernabei
830210057367408641,ban prov dispiac gig d'aless matrimon accett bran ,,[],d'alessio
830210065378529282,giusy ferrer final vergogn cazz ,,[],ferreri
830210080272445440,brav doman compatt far vinc gabban ,,[],bravi
830210080272445440,brav doman compatt far vinc gabban ,,[],gabbani
830210119518580737,clamor giusy ferrer ron alban gig d'aless final doman ser ,,[],d'alessio
830210131589726208,sanrem final orgogl spacc doman ,,['__EMOT_POS'],comello
830210148421480449,fandom ,,[],comello
830210155828613124,doman vogl ,,['__EMOT_POS'],chiara
830210166561898497,mit quest'ann esibizion lanc tormenton line maglion ball ,,[],gabbani
830210182919626752,vad vot ,,[],bravi
830210203467575300,permant gar element bernabe comell dispiac gig alban ,,[],bernabei
830210203467575300,permant gar element bernabe comell dispiac gig alban ,,[],comello
830210238938750978,"mannagg ten ermal,mor mannoi ultim mor ",,[],mannoia
830210290356740097,final doman romp l'internet ,,[],bravi
830210300406280192,almen riman diar error ,,[],bravi
830210307809226752,elimin vergognat ,,[],ferreri
830210313526050816,finale daje ,,['__EMOT_POS'],bravi
830210313526050816,finale daje ,,['__EMOT_POS'],elodie
830210313526050816,finale daje ,,['__EMOT_POS'],moro
830210313526050816,finale daje ,,['__EMOT_POS'],sylvestre
830210330970185728,pot immagin god ferrer ,,[],ferreri
830210350607921153,c'e piang c'e immeritat esce ,,[],ferreri
830210358992334849,scus bernabe miglior gig d'aless ,,[],bernabei
830210358992334849,scus bernabe miglior gig d'aless ,,[],d'alessio
830210381654147073,elimin comell bernabe atze boh ,,[],comello
830210381654147073,elimin comell bernabe atze boh ,,[],bernabei
830210381654147073,elimin comell bernabe atze boh ,,[],atzei
830210388025294849,vecc larg giovan mannoi c'e rob sent ,,[],mannoia
830210410213212160,"esibizion eccellent staser tir ver alessio,t super ",,"['__EMOT_POS', '__EMOT_NEUT']",bernabei
830210417230241792,elimin ron ban d'aless ferrer ,,[],d'alessio
830210417230241792,elimin ron ban d'aless ferrer ,,[],ferreri
830210430178045953,avad kedavr ,,[],ron
830210439321616385,potr obiett rivel punt ,,[],bravi
830210452579827715,bernabe smett monopolizz scherm televis ,,[],bernabei
830210465456324611,doman vogl ,,['__EMOT_POS'],chiara
830210482481016832,compl orgogl doman final ,,['__EMOT_POS'],comello
830210489091235840,stavolt giur piang ,,[],bravi
830210523694321664,elod vest zia cess cen natal ,,[],elodie
830210542044319745,regal l'unic bott festival ,,[],gabbani
830210565989613569,esalt canzon gabban stil rovazz ballett vest scimm critic comell fan ,,['__EMOT_POS'],gabbani
830210565989613569,esalt canzon gabban stil rovazz ballett vest scimm critic comell fan ,,['__EMOT_POS'],comello
830210614756798468,giusy ferrer elimin ,,[],ferreri
830210638953725954,finale doman spacc all'ariston ,,[],bravi
830210662806720512,gig d'aless vint ,,[],d'alessio
830210668234231808,giusy ferrer ron ban gig d'aless final verdett quantomen inattes ,,[],d'alessio
830210689172123648,scus uscir sab ser ved cant ,,['__EMOT_POS'],bravi
830210689172123648,scus uscir sab ser ved cant ,,['__EMOT_POS'],clementino
830210733300400128,veng elimin grand music comell tranquill ceh bas ,,[],comello
830210750429933569,cap polim elimin corrett quintultim ,,[],clementino
830210796470820870,pronost prim pod mor ermal met bianc atze mannoi ,,[],moro
830210796470820870,pronost prim pod mor ermal met bianc atze mannoi ,,[],atzei
830210796470820870,pronost prim pod mor ermal met bianc atze mannoi ,,[],mannoia
830210804536504321,sanrem vien cap abbastanza:l dimostr mar immens piazz ,,[],ferreri
830210873633419269,ricord music gioios scem ,,[],gabbani
830210881229291521,"magnifica,magnifica,magnifica..ed innamoratissim ",,['__EMOT_POS'],atzei
830210887759822849,canzon lodov comell ver brutt parl aless bernabe serg ,,[],comello
830210887759822849,canzon lodov comell ver brutt parl aless bernabe serg ,,[],bernabei
830210896798576641,gig d'aless elimin valer marin ,,[],d'alessio
830210905786941444,clementin final giusy ferrer ,,[],clementino
830210905786941444,clementin final giusy ferrer ,,[],ferreri
830210936518668288,clamor ,,[],ron
830210965543276544,almen prefer final vad ball gabban scimpanz adieu ,,[],gabbani
830210994781708288,alban giusy ferrer ron gig d'aless elimin pubblic dell'ariston l'ha ,,[],ron
830210994781708288,alban giusy ferrer ron gig d'aless elimin pubblic dell'ariston l'ha ,,[],d'alessio
830211000620183552,vecc larg giovan mannoi c'e rob sent ,,[],mannoia
830211010124476418,comell final stonatur denunc ,,[],comello
830211047583838208,final imbarazz ,,[],comello
830211116538146816,l'ital clementin arriv final giusy vien elimin ,,[],clementino
830211192169824257,pagell prof ,,[],turci
830211204903747585,fabriz mor arriv quell'ar delinquent apre sorris sciogl ghiaccia ,,[],moro
830211229398528000,aless bernabe final ser fat merit andar final ,,[],bernabei
830211257819099140,"ved arriv final canzon ciarpame,cap vot manc obiettiv ",,[],bernabei
830211272264314881,incazzatissim vittor l'avra l'usc disc ,,[],d'alessio
830211284943663104,vecc larg giovan mannoi c'e rob sent ,,[],mannoia
830211327448727553,vad vot ,,[],bravi
830211334730027008,spieg vot atze giusy ferrer ,,[],atzei
830211343630352385,interpret staser ,,[],elodie
830211388765265920,dorm test ,,['__EMOT_POS'],gabbani
830211423053701121,possibil festival music fatem ,,[],d'alessio
830211449335246849,gialappa's ama gabban ,,['__EMOT_POS'],gabbani
830211463587491841,telecamer elod vinc lel merit altroc merit ,,[],elodie
830211552091451393,grazie mess ,,['__EMOT_POS'],comello
830211579455094789,canzon pien emozion ,,[],d'alessio
830211612762107905,ale final merit raggiunt qst traguard ,,['__EMOT_POS'],bernabei
830211618042675201,ricord music gioios scem ,,[],gabbani
830211626062184448,vogl ,,[],bravi
830211645238558721,classif ,,[],bravi
830211645238558721,classif ,,[],moro
830211645238558721,classif ,,[],elodie
830211658534502400,gust vide ,,[],elodie
830211717128974336,giusy ferrer ron ban gig d'aless final verdett quantomen inattes ,,[],d'alessio
830211754995150848,elimin giusy ferrer ron ban gig d'aless ,,[],d'alessio
830211783185092608,rincoglion sent nomin fabriz mor l'ho chiam aldo ,,[],moro
830211867880595456,elimin legg andat ,,[],ferreri
830211867880595456,elimin legg andat ,,[],ron
830211867880595456,elimin legg andat ,,[],d'alessio
830211888042618881,fabriz mor fig ,,[],moro
830211899887329281,amor amor amor andiam rived l'esibizion ser https ,,['__EMOT_POS'],elodie
830211907537817601,finale mer tantissim ragazz straordinar ,,['__EMOT_POS'],comello
830211933466980353,continu vot codic televot rest apert punt https ,,[],comello
830211968673918976,final imbarazz ,,[],comello
830212021048197120,un'emozion camb ragion ragion emozion sensual ,,[],turci
830212036416196608,bernabe vergogn ,,[],bernabei
830212066447339520,vot codic fiss sms ,,[],comello
830212086760366080,fandom ,,[],comello
830212110546325505,bambin felic ,,['__EMOT_POS'],comello
830212153831460866,grazie mess ,,['__EMOT_POS'],comello
830212163323195392,grazie mess ,,['__EMOT_POS'],comello
830212172487729152,gabban sanrem tuu ,,[],gabbani
830212185863442432,svolt epocal disc vend ban ron ,,[],moro
830212215634612225,doman vinc all'ariston pass scimm nud ball ,,[],gabbani
830212237008764929,mill boll blu interpret codic ,,[],comello
830212248173944832,spieg l'elimin ,,[],ferreri
830212314561404929,mett vest cleric accant lodov comell potr assist all'auror boreal ,,[],comello
830212325714120704,bianc atze final ,,[],atzei
830212408996196357,allegr gabban mort ,,[],gabbani
830212423051309056,deg vinc ,,[],mannoia
830212491108040706,dirett pagin ,,['__EMOT_POS'],comello
830212508602527744,matt vend ,,[],ferreri
830212508602527744,matt vend ,,[],d'alessio
830212534753951744,"pens favor rimang ermal meta,gabbani,fiorell mannoi fabriz moro,second vincer ",,[],mannoia
830212555863900163,ndo riman rivolu parl nom musical differenz samuel gabban ,,[],samuel
830212555863900163,ndo riman rivolu parl nom musical differenz samuel gabban ,,[],gabbani
830212647408775168,scimm nud ballett contag l'ariston ,,[],gabbani
830212665947602945,spieg presenz vessicc sanrem ,,[],gabbani
830212685199450114,andar aless bernabe final pazz merir diritt vot ,,[],bernabei
830212695471321088,finale vint ,,['__EMOT_POS'],bravi
830212695471321088,finale vint ,,['__EMOT_POS'],meta
830212695471321088,finale vint ,,['__EMOT_POS'],bernabei
830212695471321088,finale vint ,,['__EMOT_POS'],moro
830212753663078404,bravissim elegantissim ,,[],bernabei
830212769823748096,nomin mannoi test succed ,,[],mannoia
830212794540765184,test amar terr ,,['__EMOT_POS'],meta
830212805542416384,lel nuov propost elod big carrier esperit ,,[],elodie
830212812341383169,"rottam albano,ron d'aless ",,[],d'alessio
830212829655552002,daje final ador ,,['__EMOT_POS'],bernabei
830212839746973696,daje final ador ,,['__EMOT_POS'],bernabei
830212851671392260,pezz bellissim ,,[],elodie
830212860911419394,daje final ador ,,['__EMOT_POS'],bernabei
830212871619485696,daje final ador ,,['__EMOT_POS'],bernabei
830212878892462082,daje final ador ,,['__EMOT_POS'],bernabei
830212895136940033,daje final ador ,,['__EMOT_POS'],bernabei
830212904125394950,strepit ,,[],atzei
830212935167389696,daje final ador ,,['__EMOT_POS'],bernabei
830212961272791040,daj gabban ,,[],gabbani
830212973348143104,lodov final ,,['__EMOT_POS'],comello
830212982755962889,piccol estratt pezz sergion ,,[],sylvestre
830212996156813312,clamor alban gig d'aless ron giusy ferrer ,,[],ron
830212996156813312,clamor alban gig d'aless ron giusy ferrer ,,[],ferreri
830213003173883904,doman vogl ,,['__EMOT_POS'],chiara
830213047956406272,daje final ador ,,['__EMOT_POS'],bernabei
830213054298259456,daje final ador ,,['__EMOT_POS'],bernabei
830213063513145345,torn talment palc ,,[],ferreri
830213068730810369,daje final ador ,,['__EMOT_POS'],bernabei
830213077903753216,,,[],bernabei
830213089278689280,sacrif vittor camb passagg quart champions ,,[],d'alessio
830213099684823040,final proverb chiagn fott rid ,,[],atzei
830213125794324480,mit quest'ann esibizion lanc tormenton line maglion ball ,,[],gabbani
830213134384320512,gig d'aless vint ,,[],d'alessio
830213154227572736,deg posizion classif ,,[],ferreri
830213200708767748,lasc avvicin ,,[],comello
830213230316367873,gabban doman aspett grand cos ,,[],gabbani
830213343818416129,orgogl tee vogl ale ,,[],bernabei
830213387279859713,cred prim post scont segu ,,[],mannoia
830213387279859713,cred prim post scont segu ,,[],moro
830213400185753601,poss ven festegg ,,[],bravi
830213400185753601,poss ven festegg ,,[],bernabei
830213400185753601,poss ven festegg ,,[],sylvestre
830213409027346432,sonn c'e mor festival ,,[],moro
830213428274921472,butt nesl bott butt aless bernabe sorry not sorry ,,[],nesli
830213452924932096,esce gig daless riman rosic accan ,,[],bernabei
830213469563662336,vogl ,,[],bravi
830213494381350915,daje final ador ,,['__EMOT_POS'],bernabei
830213528623673344,chiud l'internet ,,[],gabbani
830213560462610434,ripr bernabe comell final ,,[],bernabei
830213560462610434,ripr bernabe comell final ,,[],comello
830213569979506688,mess poss dirl bel pezz ,,[],bravi
830213626007011330,pian parl festival rottam elimin vinc mannoi rottam ,,[],mannoia
830213640959705088,chiar giusy ferrer torn festival ,,[],ferreri
830213665181880322,tant vie d'usc dom giust chiss dov' ,,[],moro
830213674837086208,daje final ador ,,['__EMOT_POS'],bernabei
830213694755860481,davver fantast miglior ,,[],elodie
830213709792419840,sardegn risc elimin final pass ,,[],atzei
830213728742301696,daje final ador ,,['__EMOT_POS'],bernabei
830213770794369029,daje final ador ,,['__EMOT_POS'],bernabei
830213793930211328,final ,,[],atzei
830213824271810560,daj scimmia ,,[],gabbani
830213863702401025,elod mannoi met ,,[],elodie
830213863702401025,elod mannoi met ,,[],mannoia
830213863702401025,elod mannoi met ,,[],meta
830213872510496768,occidentali's karm tormenton social vogl all'eurovision ,,[],gabbani
